TimeIntervals,ActiveTimes
"""12-14""",4
"""12-14""",5
"""12-14""",1
"""12-14""",5
"""12-14""",3
"""12-14""",1
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",2
"""12-14""",3
"""12-14""",4
"""12-14""",3
"""12-14""",4
"""12-14""",0
"""12-14""",4
"""12-14""",4
"""12-14""",4
"""12-14""",0
"""12-14""",5
"""12-14""",2
"""12-14""",2
"""12-14""",5
"""12-14""",3
"""12-14""",5
"""12-14""",2
"""12-14""",3
"""12-14""",1
"""12-14""",3
"""12-14""",2
"""12-14""",4
"""12-14""",2
"""12-14""",2
"""12-14""",3
"""12-14""",1
"""12-14""",1
"""12-14""",3
"""12-14""",4
"""12-14""",2
"""12-14""",1
"""12-14""",4
"""12-14""",4
"""12-14""",3
"""12-14""",1
"""12-14""",1
"""12-14""",5
"""12-14""",1
"""12-14""",3
"""12-14""",2
"""12-14""",3
"""12-14""",5
"""12-14""",1
"""12-14""",4
"""12-14""",4
"""12-14""",2
"""12-14""",5
"""12-14""",5
"""12-14""",0
"""12-14""",2
"""12-14""",1
"""12-14""",5
"""12-14""",2
"""12-14""",2
"""12-14""",3
"""12-14""",5
"""12-14""",2
"""12-14""",4
"""12-14""",1
"""12-14""",3
"""12-14""",5
"""12-14""",2
"""12-14""",4
"""12-14""",4
"""12-14""",3
"""12-14""",2
"""12-14""",0
"""12-14""",3
"""12-14""",4
"""12-14""",3
"""12-14""",3
"""12-14""",2
"""12-14""",1
"""12-14""",0
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",3
"""12-14""",4
"""12-14""",2
"""12-14""",0
"""12-14""",4
"""12-14""",2
"""12-14""",4
"""12-14""",3
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",1
"""12-14""",4
"""12-14""",5
"""12-14""",2
"""12-14""",5
"""12-14""",3
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",0
"""12-14""",5
"""12-14""",2
"""12-14""",4
"""12-14""",2
"""12-14""",0
"""12-14""",2
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",2
"""12-14""",3
"""12-14""",3
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",3
"""12-14""",5
"""12-14""",3
"""12-14""",4
"""12-14""",4
"""12-14""",1
"""12-14""",5
"""12-14""",4
"""12-14""",3
"""12-14""",2
"""12-14""",5
"""12-14""",1
"""12-14""",3
"""12-14""",2
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",1
"""12-14""",2
"""12-14""",3
"""12-14""",3
"""12-14""",1
"""12-14""",2
"""12-14""",4
"""12-14""",3
"""12-14""",2
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",0
"""12-14""",1
"""12-14""",4
"""12-14""",0
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",0
"""12-14""",4
"""12-14""",4
"""12-14""",4
"""12-14""",2
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",1
"""12-14""",2
"""12-14""",4
"""12-14""",2
"""12-14""",5
"""12-14""",3
"""12-14""",2
"""12-14""",2
"""12-14""",4
"""12-14""",2
"""12-14""",3
"""12-14""",3
"""12-14""",2
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",1
"""12-14""",1
"""12-14""",5
"""12-14""",5
"""12-14""",3
"""12-14""",2
"""12-14""",5
"""12-14""",1
"""12-14""",3
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",3
"""12-14""",3
"""12-14""",3
"""12-14""",2
"""12-14""",2
"""12-14""",0
"""12-14""",5
"""12-14""",1
"""12-14""",3
"""12-14""",2
"""12-14""",5
"""12-14""",2
"""12-14""",2
"""12-14""",5
"""12-14""",2
"""12-14""",0
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",2
"""12-14""",4
"""12-14""",3
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",3
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",3
"""12-14""",3
"""12-14""",5
"""12-14""",4
"""12-14""",2
"""12-14""",3
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",3
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",3
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",1
"""12-14""",1
"""12-14""",3
"""12-14""",4
"""12-14""",4
"""12-14""",3
"""12-14""",4
"""12-14""",4
"""12-14""",4
"""12-14""",2
"""12-14""",2
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",3
"""12-14""",1
"""12-14""",5
"""12-14""",4
"""12-14""",3
"""12-14""",0
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",3
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",1
"""12-14""",1
"""12-14""",1
"""12-14""",2
"""12-14""",3
"""12-14""",2
"""12-14""",2
"""12-14""",5
"""12-14""",3
"""12-14""",3
"""12-14""",4
"""12-14""",4
"""12-14""",3
"""12-14""",4
"""12-14""",3
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",4
"""12-14""",3
"""12-14""",4
"""12-14""",3
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",1
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",3
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",1
"""12-14""",4
"""12-14""",2
"""12-14""",0
"""12-14""",1
"""12-14""",2
"""12-14""",2
"""12-14""",4
"""12-14""",2
"""12-14""",5
"""12-14""",3
"""12-14""",5
"""12-14""",3
"""12-14""",2
"""12-14""",3
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",2
"""12-14""",5
"""12-14""",4
"""12-14""",1
"""12-14""",4
"""12-14""",3
"""12-14""",4
"""12-14""",1
"""12-14""",2
"""12-14""",3
"""12-14""",5
"""12-14""",0
"""12-14""",2
"""12-14""",2
"""12-14""",4
"""12-14""",1
"""12-14""",3
"""12-14""",1
"""12-14""",3
"""12-14""",5
"""12-14""",3
"""12-14""",2
"""12-14""",5
"""12-14""",3
"""12-14""",5
"""12-14""",3
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",3
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",3
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",3
"""12-14""",5
"""12-14""",3
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",1
"""12-14""",3
"""12-14""",0
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",3
"""12-14""",3
"""12-14""",0
"""12-14""",2
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",0
"""12-14""",2
"""12-14""",0
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",1
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",0
"""12-14""",3
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",1
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",3
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",3
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",3
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",4
"""12-14""",0
"""12-14""",4
"""12-14""",3
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",0
"""12-14""",1
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",2
"""12-14""",5
"""12-14""",4
"""12-14""",2
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",2
"""12-14""",3
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",1
"""12-14""",1
"""12-14""",3
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",3
"""12-14""",5
"""12-14""",3
"""12-14""",4
"""12-14""",1
"""12-14""",4
"""12-14""",1
"""12-14""",4
"""12-14""",4
"""12-14""",3
"""12-14""",4
"""12-14""",4
"""12-14""",4
"""12-14""",1
"""12-14""",3
"""12-14""",1
"""12-14""",5
"""12-14""",1
"""12-14""",1
"""12-14""",4
"""12-14""",2
"""12-14""",3
"""12-14""",4
"""12-14""",5
"""12-14""",2
"""12-14""",3
"""12-14""",1
"""12-14""",3
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",3
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",1
"""12-14""",2
"""12-14""",3
"""12-14""",2
"""12-14""",4
"""12-14""",0
"""12-14""",5
"""12-14""",4
"""12-14""",3
"""12-14""",3
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",2
"""12-14""",3
"""12-14""",2
"""12-14""",4
"""12-14""",2
"""12-14""",0
"""12-14""",1
"""12-14""",4
"""12-14""",4
"""12-14""",3
"""12-14""",3
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",2
"""12-14""",3
"""12-14""",4
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",1
"""12-14""",5
"""12-14""",5
"""12-14""",0
"""12-14""",5
"""12-14""",5
"""12-14""",2
"""12-14""",0
"""12-14""",1
"""12-14""",1
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",2
"""12-14""",1
"""12-14""",4
"""12-14""",0
"""12-14""",1
"""12-14""",4
"""12-14""",4
"""12-14""",2
"""12-14""",2
"""12-14""",2
"""12-14""",1
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",2
"""12-14""",1
"""12-14""",3
"""12-14""",4
"""12-14""",4
"""12-14""",4
"""12-14""",3
"""12-14""",1
"""12-14""",3
"""12-14""",4
"""12-14""",1
"""12-14""",5
"""12-14""",1
"""12-14""",1
"""12-14""",4
"""12-14""",2
"""12-14""",3
"""12-14""",3
"""12-14""",5
"""12-14""",0
"""12-14""",1
"""12-14""",3
"""12-14""",5
"""12-14""",5
"""12-14""",0
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",3
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",2
"""12-14""",4
"""12-14""",3
"""12-14""",2
"""12-14""",5
"""12-14""",4
"""12-14""",3
"""12-14""",5
"""12-14""",2
"""12-14""",2
"""12-14""",4
"""12-14""",2
"""12-14""",4
"""12-14""",4
"""12-14""",3
"""12-14""",4
"""12-14""",5
"""12-14""",2
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",3
"""12-14""",2
"""12-14""",2
"""12-14""",4
"""12-14""",2
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",3
"""12-14""",3
"""12-14""",4
"""12-14""",1
"""12-14""",1
"""12-14""",1
"""12-14""",4
"""12-14""",4
"""12-14""",3
"""12-14""",5
"""12-14""",5
"""12-14""",3
"""12-14""",4
"""12-14""",4
"""12-14""",4
"""12-14""",3
"""12-14""",4
"""12-14""",3
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",0
"""12-14""",5
"""12-14""",2
"""12-14""",3
"""12-14""",4
"""12-14""",0
"""12-14""",2
"""12-14""",1
"""12-14""",5
"""12-14""",2
"""12-14""",5
"""12-14""",1
"""12-14""",0
"""12-14""",3
"""12-14""",2
"""12-14""",2
"""12-14""",2
"""12-14""",4
"""12-14""",5
"""12-14""",1
"""12-14""",1
"""12-14""",0
"""12-14""",1
"""12-14""",4
"""12-14""",3
"""12-14""",4
"""12-14""",1
"""12-14""",4
"""12-14""",2
"""12-14""",3
"""12-14""",1
"""12-14""",3
"""12-14""",5
"""12-14""",2
"""12-14""",2
"""12-14""",5
"""12-14""",1
"""12-14""",4
"""12-14""",5
"""12-14""",3
"""12-14""",4
"""12-14""",5
"""12-14""",2
"""12-14""",0
"""12-14""",0
"""12-14""",1
"""12-14""",3
"""12-14""",2
"""12-14""",4
"""12-14""",3
"""12-14""",3
"""12-14""",3
"""12-14""",2
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",3
"""12-14""",1
"""12-14""",3
"""12-14""",4
"""12-14""",1
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",4
"""12-14""",4
"""12-14""",3
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",3
"""12-14""",2
"""12-14""",4
"""12-14""",2
"""12-14""",0
"""12-14""",1
"""12-14""",1
"""12-14""",3
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",3
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",4
"""12-14""",3
"""12-14""",2
"""12-14""",3
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",3
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",0
"""12-14""",4
"""12-14""",5
"""12-14""",3
"""12-14""",5
"""12-14""",5
"""12-14""",1
"""12-14""",5
"""12-14""",5
"""12-14""",0
"""12-14""",2
"""12-14""",5
"""12-14""",0
"""12-14""",1
"""12-14""",5
"""12-14""",1
"""12-14""",4
"""12-14""",0
"""12-14""",5
"""12-14""",4
"""12-14""",0
"""12-14""",4
"""12-14""",2
"""12-14""",5
"""12-14""",2
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",2
"""12-14""",5
"""12-14""",2
"""12-14""",4
"""12-14""",2
"""12-14""",5
"""12-14""",4
"""12-14""",2
"""12-14""",3
"""12-14""",4
"""12-14""",1
"""12-14""",1
"""12-14""",0
"""12-14""",1
"""12-14""",2
"""12-14""",4
"""12-14""",3
"""12-14""",4
"""12-14""",3
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",3
"""12-14""",3
"""12-14""",3
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",3
"""12-14""",4
"""12-14""",3
"""12-14""",5
"""12-14""",5
"""12-14""",2
"""12-14""",3
"""12-14""",2
"""12-14""",4
"""12-14""",1
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",2
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",1
"""12-14""",3
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",2
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",3
"""12-14""",3
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",2
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",2
"""12-14""",1
"""12-14""",4
"""12-14""",4
"""12-14""",4
"""12-14""",3
"""12-14""",5
"""12-14""",3
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",4
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",3
"""12-14""",4
"""12-14""",3
"""12-14""",5
"""12-14""",2
"""12-14""",3
"""12-14""",4
"""12-14""",2
"""12-14""",4
"""12-14""",2
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",2
"""12-14""",4
"""12-14""",5
"""12-14""",2
"""12-14""",4
"""12-14""",0
"""12-14""",5
"""12-14""",0
"""12-14""",0
"""12-14""",4
"""12-14""",3
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",3
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",3
"""12-14""",5
"""12-14""",4
"""12-14""",2
"""12-14""",4
"""12-14""",2
"""12-14""",4
"""12-14""",3
"""12-14""",4
"""12-14""",3
"""12-14""",4
"""12-14""",1
"""12-14""",4
"""12-14""",1
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",3
"""12-14""",1
"""12-14""",3
"""12-14""",5
"""12-14""",0
"""12-14""",3
"""12-14""",3
"""12-14""",4
"""12-14""",5
"""12-14""",3
"""12-14""",4
"""12-14""",4
"""12-14""",3
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",2
"""12-14""",2
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",2
"""12-14""",1
"""12-14""",5
"""12-14""",3
"""12-14""",1
"""12-14""",4
"""12-14""",4
"""12-14""",2
"""12-14""",3
"""12-14""",0
"""12-14""",4
"""12-14""",3
"""12-14""",2
"""12-14""",4
"""12-14""",1
"""12-14""",3
"""12-14""",1
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",3
"""12-14""",2
"""12-14""",2
"""12-14""",0
"""12-14""",3
"""12-14""",4
"""12-14""",5
"""12-14""",3
"""12-14""",1
"""12-14""",2
"""12-14""",5
"""12-14""",3
"""12-14""",3
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",3
"""12-14""",1
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",1
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",3
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",3
"""12-14""",2
"""12-14""",3
"""12-14""",4
"""12-14""",2
"""12-14""",3
"""12-14""",4
"""12-14""",1
"""12-14""",3
"""12-14""",4
"""12-14""",4
"""12-14""",3
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",3
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",3
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",2
"""12-14""",3
"""12-14""",4
"""12-14""",4
"""12-14""",4
"""12-14""",4
"""12-14""",2
"""12-14""",5
"""12-14""",0
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",1
"""12-14""",1
"""12-14""",1
"""12-14""",1
"""12-14""",4
"""12-14""",3
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",1
"""12-14""",4
"""12-14""",1
"""12-14""",5
"""12-14""",5
"""12-14""",2
"""12-14""",0
"""12-14""",4
"""12-14""",3
"""12-14""",5
"""12-14""",1
"""12-14""",2
"""12-14""",1
"""12-14""",3
"""12-14""",5
"""12-14""",4
"""12-14""",0
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",2
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",2
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",2
"""12-14""",1
"""12-14""",1
"""12-14""",0
"""12-14""",1
"""12-14""",4
"""12-14""",4
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",0
"""12-14""",3
"""12-14""",1
"""12-14""",5
"""12-14""",2
"""12-14""",4
"""12-14""",1
"""12-14""",1
"""12-14""",3
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",3
"""12-14""",1
"""12-14""",4
"""12-14""",4
"""12-14""",1
"""12-14""",3
"""12-14""",2
"""12-14""",5
"""12-14""",0
"""12-14""",4
"""12-14""",1
"""12-14""",2
"""12-14""",2
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",0
"""12-14""",4
"""12-14""",1
"""12-14""",1
"""12-14""",4
"""12-14""",2
"""12-14""",4
"""12-14""",2
"""12-14""",2
"""12-14""",3
"""12-14""",4
"""12-14""",1
"""12-14""",4
"""12-14""",1
"""12-14""",2
"""12-14""",4
"""12-14""",4
"""12-14""",1
"""12-14""",1
"""12-14""",3
"""12-14""",3
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",3
"""12-14""",5
"""12-14""",1
"""12-14""",5
"""12-14""",4
"""12-14""",3
"""12-14""",4
"""12-14""",5
"""12-14""",3
"""12-14""",5
"""12-14""",5
"""12-14""",3
"""12-14""",4
"""12-14""",2
"""12-14""",3
"""12-14""",1
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",1
"""12-14""",4
"""12-14""",2
"""12-14""",1
"""12-14""",1
"""12-14""",2
"""12-14""",2
"""12-14""",1
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",4
"""12-14""",4
"""12-14""",3
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",1
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",3
"""12-14""",4
"""12-14""",3
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",1
"""12-14""",2
"""12-14""",3
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",3
"""12-14""",3
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",2
"""12-14""",5
"""12-14""",5
"""12-14""",1
"""12-14""",0
"""12-14""",3
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",1
"""12-14""",5
"""12-14""",4
"""12-14""",3
"""12-14""",4
"""12-14""",5
"""12-14""",0
"""12-14""",5
"""12-14""",3
"""12-14""",4
"""12-14""",4
"""12-14""",2
"""12-14""",2
"""12-14""",4
"""12-14""",3
"""12-14""",2
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",2
"""12-14""",5
"""12-14""",5
"""12-14""",0
"""12-14""",3
"""12-14""",3
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",2
"""12-14""",3
"""12-14""",5
"""12-14""",5
"""12-14""",0
"""12-14""",5
"""12-14""",1
"""12-14""",4
"""12-14""",4
"""12-14""",3
"""12-14""",3
"""12-14""",3
"""12-14""",3
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",3
"""12-14""",1
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",3
"""12-14""",4
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",4
"""12-14""",4
"""12-14""",3
"""12-14""",5
"""12-14""",4
"""12-14""",2
"""12-14""",4
"""12-14""",5
"""12-14""",1
"""12-14""",5
"""12-14""",4
"""12-14""",5
"""12-14""",3
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",3
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",1
"""12-14""",0
"""12-14""",3
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",2
"""12-14""",4
"""12-14""",4
"""12-14""",4
"""12-14""",5
"""12-14""",5
"""12-14""",3
"""12-14""",5
"""12-14""",5
"""12-14""",5
